Date,Open,High,Low,Close,Volume,Change
2024-10-11,19680,20500,19620,20500,346006,0.032745591939546514
2024-10-14,20500,21100,20050,21000,433672,0.024390243902439046
2024-10-15,21800,21950,20150,21400,535920,0.01904761904761898
2024-10-16,20950,23300,20800,22450,946963,0.0490654205607477
2024-10-17,22400,23500,22000,22700,305635,0.011135857461024523
2024-10-18,23100,23300,21150,22950,518303,0.011013215859030812
2024-10-21,22950,23000,19930,20000,928939,-0.1285403050108932
2024-10-22,19990,20100,18390,18900,846102,-0.05500000000000005
2024-10-23,19210,20500,18150,18380,794297,-0.02751322751322749
2024-10-24,18100,20350,17700,18980,986509,0.03264417845484213
2024-10-25,13290,14430,13290,13290,1770326,-0.29978925184404637
2024-10-28,13170,15240,12590,14200,4896408,0.06847253574115886
2024-10-29,14170,14580,13240,13650,1133570,-0.03873239436619713
2024-10-30,13380,13640,12890,13130,1119309,-0.03809523809523807
2024-10-31,13130,15620,12930,13770,2629738,0.04874333587204882
2024-11-01,13790,14330,13200,13920,665420,0.01089324618736387
2024-11-04,13940,15080,13550,15050,743122,0.08117816091954033
2024-11-05,15100,15240,14060,14170,530164,-0.058471760797342176
2024-11-06,14150,14200,13330,13330,435950,-0.059280169371912494
2024-11-07,13330,14470,13070,14300,508873,0.0727681920480121
2024-11-08,14300,14300,13460,13650,429957,-0.045454545454545414
2024-11-11,13540,13750,13370,13580,251797,-0.00512820512820511
2024-11-12,13400,13580,12690,12900,351708,-0.050073637702503726
2024-11-13,12600,12840,11990,12320,425708,-0.04496124031007753
2024-11-14,12870,13070,12350,12620,331318,0.024350649350649345
2024-11-15,12370,12600,11900,12080,310956,-0.0427892234548336
2024-11-18,11950,12440,11270,12410,574047,0.027317880794701876
2024-11-19,12410,13190,12220,12310,351734,-0.008058017727639033
2024-11-20,12230,14000,11940,13760,746161,0.11779041429731918
2024-11-21,13800,13810,12340,12480,542475,-0.09302325581395354
2024-11-22,11940,13400,11930,13360,492037,0.07051282051282048
2024-11-25,13680,14740,13420,14470,1051453,0.08308383233532934
2024-11-26,14470,16940,14320,16820,1328643,0.16240497581202495
2024-11-27,16700,17220,16000,16180,571211,-0.038049940546967864
2024-11-28,16310,19740,16090,18920,1739974,0.1693448702101359
2024-11-29,23000,23150,17630,19500,2944148,0.030655391120507414
2024-12-02,20450,21000,18700,18700,1001824,-0.04102564102564099
2024-12-03,18890,19100,17710,18050,670299,-0.03475935828877008
2024-12-04,17590,18060,16700,16950,604504,-0.06094182825484762
2024-12-05,16780,17720,16350,17260,514126,0.018289085545722727
2024-12-06,17200,17550,16350,17000,612725,-0.015063731170335992
2024-12-09,16480,16690,15530,15630,570223,-0.08058823529411763
2024-12-10,15700,16100,15460,15720,396758,0.0057581573896352545
2024-12-11,15570,15950,15270,15700,333275,-0.0012722646310432406
2024-12-12,15650,15710,14510,14820,709527,-0.056050955414012726
2024-12-13,15000,15150,14370,14370,351341,-0.030364372469635637
2024-12-16,14300,15770,14210,14560,944091,0.013221990257480831
2024-12-17,14490,14500,13690,14050,412223,-0.035027472527472514
2024-12-18,13930,15000,13830,14300,547274,0.017793594306049876
2024-12-19,14200,14380,13800,13930,263046,-0.025874125874125853
2024-12-20,13930,14090,13670,13850,165947,-0.005743000717875035
2024-12-23,14050,15270,13900,14900,432368,0.07581227436823101
2024-12-24,15030,15590,14520,14690,295944,-0.014093959731543593
2024-12-26,14690,14890,13920,14130,253727,-0.038121170864533704
2024-12-27,14130,15090,13470,13580,482855,-0.038924274593064356
2024-12-30,13580,14830,13420,14800,360689,0.0898379970544918
2025-01-02,14800,14830,14300,14590,179996,-0.01418918918918921
2025-01-03,14590,15210,14510,15170,192776,0.039753255654557895
2025-01-06,14910,15170,14820,14990,181836,-0.011865524060646004
2025-01-07,14990,15670,14860,15450,280526,0.03068712474983326
2025-01-08,15450,16740,15310,16350,505735,0.058252427184465994
2025-01-09,16360,16830,16110,16740,269949,0.023853211009174258
2025-01-10,16580,17630,16520,17410,337049,0.0400238948626046
2025-01-13,17140,18410,17140,18400,447569,0.05686387133831139
2025-01-14,18150,18920,17400,17640,394494,-0.04130434782608694
2025-01-15,17850,19990,17850,18630,1171668,0.05612244897959173
2025-01-16,18630,19320,18250,18450,313539,-0.009661835748792313
2025-01-17,18400,19200,18140,18200,242325,-0.013550135501354976
2025-01-20,18100,18510,17630,18180,230377,-0.001098901098901095
2025-01-21,18180,19330,18180,18850,271366,0.03685368536853684
2025-01-22,18860,19390,18310,18360,257359,-0.025994694960212228
2025-01-23,18360,18490,17540,18060,290069,-0.016339869281045805
2025-01-24,18060,18450,17700,18230,196857,0.009413067552602516
2025-01-31,18400,19100,18160,18870,227625,0.03510696653867251
2025-02-03,18490,19350,17800,19000,371986,0.006889242183359734
2025-02-04,19250,20450,17660,19810,843254,0.042631578947368354
2025-02-05,19300,19570,18500,19090,447624,-0.0363452801615346
2025-02-06,19510,21800,19230,20950,972220,0.09743321110529068
2025-02-07,21000,21100,19890,20150,343645,-0.03818615751789978
2025-02-10,22300,22300,20000,21550,947875,0.0694789081885856
2025-02-11,22100,24300,21700,23850,1671748,0.10672853828306272
2025-02-12,23350,24000,22750,23200,444126,-0.027253668763102756
2025-02-13,23400,24150,22300,22500,346235,-0.030172413793103425
2025-02-14,22750,23500,21100,23500,901806,0.04444444444444451
2025-02-17,25250,28700,25050,28000,2743320,0.1914893617021276
2025-02-18,27750,30450,27350,30400,1419109,0.08571428571428563
2025-02-19,32200,34200,31250,31700,1550754,0.04276315789473695
2025-02-20,31450,32250,30150,30800,700593,-0.028391167192429068
2025-02-21,30300,33700,30250,32500,928175,0.05519480519480524
2025-02-24,34050,34950,33200,34750,977689,0.0692307692307692
2025-02-25,34000,36000,33600,35950,692242,0.03453237410071952
2025-02-26,35800,37450,34300,37250,912685,0.03616133518776077
2025-02-27,37700,37900,36050,36550,583289,-0.018791946308724827
2025-02-28,36150,37450,36000,37450,477515,0.024623803009576006
2025-03-04,36600,38250,36450,37550,531303,0.002670226969292422
2025-03-05,38200,41700,37050,37850,906619,0.007989347536617952
2025-03-06,38600,40700,38350,38850,876078,0.026420079260237816
2025-03-07,38850,41450,38200,40200,901678,0.03474903474903468
2025-03-10,39350,40100,34950,38450,1223756,-0.04353233830845771
2025-03-11,37500,41900,37000,41200,833492,0.07152145643693109
2025-03-12,41200,41700,40000,41600,416552,0.009708737864077666
2025-03-13,41900,42950,39600,39600,588541,-0.04807692307692313
2025-03-14,39300,39750,37000,39300,753497,-0.007575757575757569
2025-03-17,39300,39750,38000,38550,475166,-0.01908396946564883
2025-03-18,38500,39700,37700,38300,452432,-0.006485084306095956
2025-03-19,38550,38900,35000,35800,1139424,-0.06527415143603132
2025-03-20,35850,36500,33700,35000,808187,-0.022346368715083775
2025-03-21,34650,40000,33950,40000,967780,0.1428571428571428
2025-03-24,41900,44550,39650,39700,1183746,-0.007499999999999951
2025-03-25,39050,39100,36000,37100,636039,-0.06549118387909325
2025-03-26,35650,37400,34700,37350,464783,0.006738544474393482
2025-03-27,37300,37700,35550,35650,201119,-0.045515394912985285
2025-03-28,34700,35950,33400,34800,485994,-0.02384291725105192
2025-03-31,33050,34800,31900,32900,824828,-0.054597701149425304
2025-04-01,33300,34550,31900,33500,333354,0.01823708206686936
2025-04-02,33900,33900,30550,31700,534825,-0.05373134328358209
2025-04-03,30500,33700,30500,33700,311417,0.06309148264984232
2025-04-04,32950,34550,31650,32850,474981,-0.02522255192878342
2025-04-07,31100,31950,30300,30300,226375,-0.07762557077625576
2025-04-08,28500,30800,27700,29750,738664,-0.018151815181518205
2025-04-09,30050,31800,28650,29500,629595,-0.008403361344537785
2025-04-10,30600,31650,27950,31250,766049,0.05932203389830515
2025-04-11,30050,30750,28400,30200,690446,-0.03359999999999996
2025-04-14,31750,34250,31550,32550,490871,0.07781456953642385
2025-04-15,32750,34200,31350,34050,606239,0.04608294930875578
2025-04-16,34750,35550,33600,34200,223300,0.004405286343612369
2025-04-17,33950,34900,32650,34400,395612,0.005847953216374213
2025-04-18,34050,35150,33900,34800,136179,0.011627906976744207
2025-04-21,34500,35550,33400,34400,249508,-0.011494252873563204
2025-04-22,33500,34050,30900,32950,548770,-0.04215116279069764
2025-04-23,33250,35800,32550,35800,233435,0.08649468892260992
2025-04-24,35850,36550,35100,36300,231307,0.013966480446927276
2025-04-25,36350,37950,36000,36200,167431,-0.0027548209366391463
2025-04-28,36200,36200,33300,33800,299657,-0.06629834254143652
2025-04-29,33800,34000,32450,32900,162432,-0.026627218934911268
2025-04-30,32800,33100,31700,33000,166557,0.003039513677811634
2025-05-02,34500,38950,34200,35500,964037,0.07575757575757569
2025-05-07,34800,37750,33100,36150,681928,0.018309859154929553
2025-05-08,36050,37450,35000,36150,227466,0.0
2025-05-09,35950,36450,34100,36300,318264,0.004149377593360981
2025-05-12,36400,36950,35400,36400,149955,0.0027548209366390353
2025-05-13,36600,38200,36300,37150,196644,0.02060439560439553
2025-05-14,37200,38000,36450,37450,166014,0.008075370121130465
2025-05-15,37600,38000,36050,36500,168912,-0.025367156208277675
2025-05-16,36400,37450,36050,37350,125377,0.023287671232876672
2025-05-19,36950,37650,34850,37500,260186,0.004016064257028162
2025-05-20,37850,41600,35400,36300,604202,-0.03200000000000003
2025-05-21,37700,41200,37400,39950,502221,0.1005509641873279
2025-05-22,39950,41750,39200,41700,239859,0.04380475594493127
2025-05-23,43000,45400,42750,44800,446768,0.07434052757793763
2025-05-26,47200,48450,45300,46300,296383,0.033482142857142794
2025-05-27,45850,50200,44700,49500,342907,0.06911447084233258
2025-05-28,50500,51300,47300,47900,341332,-0.03232323232323231
2025-05-29,48700,49600,46350,47400,275450,-0.01043841336116913
2025-05-30,48000,49550,47400,48850,213266,0.030590717299578074
2025-06-02,48900,51600,47100,51300,273106,0.05015353121801436
2025-06-04,52500,54000,49500,49950,271197,-0.02631578947368418
2025-06-05,49000,51700,48400,49900,148059,-0.0010010010010009784
2025-06-09,49450,52900,47150,51900,339639,0.04008016032064132
2025-06-10,51700,54700,51000,54200,247635,0.044315992292870865
2025-06-11,55200,59900,55200,59500,276891,0.0977859778597785
2025-06-12,59500,67400,59100,67300,586770,0.1310924369747899
2025-06-13,69500,69800,64100,69800,417235,0.03714710252600306
2025-06-16,70000,72000,68100,68900,219169,-0.012893982808022897
2025-06-17,66700,70600,66400,69500,188758,0.00870827285921627
2025-06-18,70100,72700,68400,68600,210005,-0.012949640287769792
2025-06-19,68800,69600,67900,69400,121378,0.011661807580174877
2025-06-20,69600,71600,65000,68300,557841,-0.015850144092218965
2025-06-23,64200,67500,62600,65300,305059,-0.04392386530014636
2025-06-24,66700,67400,62300,63700,244926,-0.024502297090352232
2025-06-25,62000,64100,59500,62900,338356,-0.012558869701726816
2025-06-26,63800,63800,60500,61900,160803,-0.015898251192368873
2025-06-27,61300,65500,60900,63900,187230,0.03231017770597733
2025-06-30,63800,65200,61300,61500,165127,-0.03755868544600938
2025-07-01,60000,62100,57000,61200,321054,-0.004878048780487809
2025-07-02,61800,62500,59800,62000,146205,0.013071895424836555
2025-07-03,61100,62400,60100,60400,125659,-0.02580645161290318
2025-07-04,59000,60000,57100,59200,210980,-0.019867549668874163
2025-07-07,58000,58500,55800,56400,258162,-0.04729729729729726
2025-07-08,54900,58200,54500,56600,171126,0.0035460992907800915
2025-07-09,56600,58500,53700,54600,297342,-0.035335689045936425
2025-07-10,55000,55800,54000,54600,119571,0.0
2025-07-11,54600,57100,54400,55800,102763,0.0219780219780219
2025-07-14,56700,59400,56500,57500,187516,0.03046594982078843
2025-07-15,58000,59100,57300,58500,107138,0.017391304347825987
2025-07-16,58500,59300,57600,58100,95026,-0.006837606837606813
2025-07-17,55800,60000,55500,60000,191662,0.03270223752151469
2025-07-18,59300,60400,58200,59600,105026,-0.00666666666666671
2025-07-21,60000,60000,57000,58300,113641,-0.021812080536912748
2025-07-22,57500,58000,55000,55300,181147,-0.05145797598627788
2025-07-23,55800,59300,53600,58100,304399,0.05063291139240511
2025-07-24,57600,59200,56500,57900,139623,-0.0034423407917383297
2025-07-25,57600,58400,56000,57800,170797,-0.0017271157167529916
2025-07-28,56600,57400,54500,54800,168472,-0.05190311418685123
2025-07-29,54600,55400,53400,53800,102122,-0.018248175182481785
2025-07-30,52000,54000,50600,52900,406690,-0.016728624535315983
2025-07-31,51700,55700,51700,54300,270587,0.026465028355387554
2025-08-01,53000,55000,52000,53600,161898,-0.012891344383057057
2025-08-04,53700,56300,53000,55800,128399,0.04104477611940305
2025-08-05,55800,58300,54900,56900,163356,0.019713261648745428
2025-08-06,56200,57000,54300,54900,132460,-0.03514938488576447
2025-08-07,54400,55900,53300,55200,118432,0.005464480874316946
2025-08-08,54800,57700,54400,55800,93534,0.010869565217391353
2025-08-11,55000,55400,53100,53400,127026,-0.043010752688172005
2025-08-12,54300,54300,51700,51700,104885,-0.03183520599250933
2025-08-13,52200,52700,50200,52200,142601,0.009671179883945946
2025-08-14,52200,52200,50900,51500,69487,-0.013409961685823757
2025-08-18,54100,56000,49500,50600,225841,-0.01747572815533982
2025-08-19,50800,50900,48200,49550,180300,-0.02075098814229248
2025-08-20,48800,49500,47000,47750,228153,-0.03632694248234103
2025-08-21,47350,48300,44000,46550,510524,-0.025130890052356025
2025-08-22,47800,49500,47000,49150,183019,0.055853920515574584
2025-08-25,49800,50900,49450,49750,122668,0.012207527975584886
2025-08-26,49000,53600,48650,53100,295045,0.06733668341708543
2025-08-27,53100,53100,50400,51100,212133,-0.03766478342749524
2025-08-28,51300,53100,50800,51300,142642,0.00391389432485334
2025-08-29,50400,51900,49000,49850,233587,-0.02826510721247566
2025-09-01,42850,44650,41750,43200,514914,-0.13340020060180546
2025-09-02,43150,43350,41650,42750,185684,-0.01041666666666663
2025-09-03,42150,42700,40600,42550,233420,-0.004678362573099393
2025-09-04,42400,43800,41550,43650,155174,0.02585193889541726
2025-09-05,43500,46450,43500,46300,194567,0.060710194730813294
2025-09-08,47000,50800,46550,49250,280800,0.06371490280777548
2025-09-09,50200,57500,49950,56500,475612,0.14720812182741128
2025-09-10,54600,58300,54600,57100,238592,0.010619469026548645
2025-09-11,56200,60000,52400,58900,1047660,0.031523642732049106
2025-09-12,58800,58900,53400,53400,393782,-0.09337860780984719
2025-09-15,53200,53300,49000,49000,437424,-0.08239700374531833
2025-09-16,49000,50800,47400,49050,281113,0.0010204081632652073
2025-09-17,49050,52700,47975,51500,323154,0.049949031600407645
2025-09-18,51700,52400,50300,50700,113857,-0.01553398058252431
2025-09-19,49700,51900,48000,51900,213526,0.023668639053254337
2025-09-22,53300,56700,52600,55100,282936,0.061657032755298546
2025-09-23,55300,58800,55300,58600,291148,0.06352087114337568
2025-09-24,57400,58900,55600,58800,296447,0.0034129692832765013
2025-09-25,60000,60700,56700,59300,280859,0.008503401360544283
2025-09-26,57900,60300,57400,59300,244986,0.0
2025-09-29,55100,61000,54700,56900,359714,-0.0404721753794266
2025-09-30,56000,56000,50200,50400,359473,-0.11423550087873457
2025-10-01,51200,53900,51200,52000,107260,0.031746031746031855
2025-10-02,52500,52700,48300,50700,369827,-0.025000000000000022
2025-10-10,49250,49500,45900,46350,442307,-0.08579881656804733
2025-10-13,45750,47850,44950,45750,208563,-0.012944983818770184
2025-10-14,46350,46800,44950,46300,172209,0.012021857923497192
2025-10-15,45450,45700,44100,44700,204148,-0.03455723542116629
2025-10-16,45150,45350,43950,44750,135915,0.0011185682326622093
2025-10-17,43800,45650,43200,43850,175955,-0.020111731843575398
2025-10-20,44050,44700,43150,44200,128226,0.007981755986316896
2025-10-21,44150,48450,43900,47550,246666,0.07579185520361986
2025-10-22,47300,48500,45600,48000,123138,0.009463722397476282
2025-10-23,49100,50500,45350,46100,184153,-0.039583333333333304
2025-10-24,39100,48900,38100,45250,1313167,-0.018438177874186557
2025-10-27,44450,48000,43900,47950,390666,0.059668508287292754
2025-10-28,47800,50300,47100,47850,201415,-0.002085505735140769
2025-10-29,48200,48600,45900,46350,160977,-0.031347962382445194
2025-10-30,46100,46100,43500,43600,243792,-0.0593311758360302
2025-10-31,45500,48700,44200,48250,271357,0.1066513761467891
2025-11-03,47350,47350,45500,45550,195031,-0.05595854922279797
2025-11-04,45600,47250,44150,46250,233258,0.015367727771679496
2025-11-05,46800,47400,44550,46250,204135,0.0
2025-11-06,46250,47500,45050,46900,179096,0.014054054054054133
2025-11-07,48000,54900,47500,54500,655932,0.16204690831556512
2025-11-10,42200,43250,38200,38200,1725628,-0.2990825688073394
2025-11-11,36200,42000,36100,40700,1492745,0.0654450261780104
2025-11-12,41400,41450,39050,40550,552238,-0.0036855036855036882
2025-11-13,39600,40700,39100,39850,236956,-0.01726263871763256
2025-11-14,39000,39350,35900,37700,605524,-0.053952321204516984
2025-11-17,37650,39500,37200,38700,221088,0.02652519893899208
2025-11-18,38700,38950,37600,37850,178507,-0.021963824289405687
2025-11-19,37900,39100,37200,38450,155065,0.01585204755614278
2025-11-20,38500,39850,37900,38950,166894,0.013003901170351106
2025-11-21,38300,40400,36950,37100,308779,-0.047496790757381224
2025-11-24,38500,42450,31100,36900,1453212,-0.005390835579514808
2025-11-25,37350,37650,33150,34500,460221,-0.06504065040650409
2025-11-26,33150,35900,32900,34800,301812,0.008695652173912993
2025-11-27,34850,38850,34700,37700,252044,0.08333333333333326
2025-11-28,38200,40000,32150,33000,970453,-0.12466843501326264
2025-12-01,32600,33650,31900,32000,354577,-0.030303030303030276
2025-12-02,31950,32000,29850,30000,538114,-0.0625
2025-12-03,29450,30950,28650,30400,630768,0.01333333333333342
2025-12-04,31200,31800,30600,31250,214997,0.02796052631578938
2025-12-05,31350,33300,31100,32550,311433,0.04160000000000008
2025-12-08,31750,33350,30100,32600,503444,0.001536098310291889
2025-12-09,32100,33150,31100,32050,398881,-0.016871165644171793
2025-12-10,31300,31950,30550,31050,373993,-0.03120124804992197
2025-12-11,31100,31250,29300,29800,1357465,-0.040257648953301084
2025-12-12,29800,30200,29450,30000,255340,0.006711409395973256
2025-12-15,29300,29400,28400,28750,365647,-0.04166666666666663
2025-12-16,28600,28700,27800,28050,290059,-0.024347826086956514
2025-12-17,27950,28350,27000,27650,290281,-0.014260249554367221
2025-12-18,26950,27550,26500,26950,223780,-0.025316455696202556
2025-12-19,27450,27900,26800,27900,270813,0.03525046382189245
2025-12-22,27850,29700,27100,28250,385153,0.012544802867383575
2025-12-23,28250,28650,25450,26800,594295,-0.0513274336283186
2025-12-24,26350,27600,25850,27300,332125,0.018656716417910557
2025-12-26,28900,29100,27450,28550,428168,0.04578754578754585
2025-12-29,28700,29700,28300,28950,226075,0.014010507880910739
2025-12-30,29000,30350,28500,29000,293751,0.0017271157167531026
2026-01-02,29000,30900,28850,30600,240114,0.05517241379310356
2026-01-05,30600,30600,29050,29400,194670,-0.039215686274509776
2026-01-06,29050,29350,27900,28250,256896,-0.03911564625850339
2026-01-07,27800,28050,25900,26600,433954,-0.05840707964601766
2026-01-08,26050,26100,25150,25200,292749,-0.052631578947368474
2026-01-09,25300,25600,24800,25400,173339,0.007936507936507908
2026-01-12,24600,24750,23150,23400,606157,-0.07874015748031493
2026-01-13,23200,23950,22800,23650,335863,0.010683760683760646
2026-01-14,23750,23800,22800,23150,259791,-0.02114164904862581
2026-01-15,23250,23700,22950,23400,166426,0.010799136069114423
2026-01-16,23350,23850,23050,23500,191062,0.004273504273504258
2026-01-19,23200,23300,22500,23250,254789,-0.010638297872340385
2026-01-20,22750,25500,22750,24300,529588,0.04516129032258065
2026-01-21,24600,24750,22800,23100,307203,-0.04938271604938271
2026-01-22,23200,24600,22700,23300,345921,0.008658008658008587
2026-01-23,23200,26500,22950,26350,654616,0.13090128755364816
2026-01-26,30000,34200,28300,34000,1585482,0.29032258064516125
2026-01-27,32000,35150,31600,34150,768659,0.004411764705882337
2026-01-28,34350,42450,34200,41600,1205481,0.21815519765739388
2026-01-29,41650,42500,38800,41550,734809,-0.0012019230769231282
2026-01-30,42400,46100,42300,43050,761512,0.036101083032491044
2026-02-02,40700,41000,37000,38500,717408,-0.10569105691056913
2026-02-03,41000,44400,39350,43800,469958,0.1376623376623376
2026-02-04,42800,44500,41700,42200,286867,-0.0365296803652968
2026-02-05,42750,43900,40900,41200,260145,-0.023696682464455
2026-02-06,38500,43700,38300,40950,311519,-0.0060679611650485965
2026-02-09,42300,42950,41000,42200,205376,0.030525030525030417
2026-02-10,41050,42200,36950,39750,512244,-0.05805687203791465
2026-02-11,39150,39900,38000,38000,187006,-0.04402515723270439
2026-02-12,37450,40050,36300,40000,404374,0.05263157894736836
2026-02-13,38550,42400,38500,41800,342098,0.04499999999999993
2026-02-19,42150,44550,40000,43500,381878,0.04066985645933019
2026-02-20,45950,48200,45300,46700,283045,0.0735632183908046
2026-02-23,47500,47500,43150,43200,301581,-0.07494646680942185
2026-02-24,40800,42200,39100,39700,419716,-0.08101851851851849
2026-02-25,40050,40250,38200,38200,294660,-0.03778337531486142
2026-02-26,40400,45800,39300,44550,522580,0.1662303664921465
2026-02-27,46600,48850,45900,46600,402623,0.04601571268237925
2026-03-03,44000,46450,42200,42200,403624,-0.09442060085836912
2026-03-04,39950,41500,34500,34700,648298,-0.17772511848341233
2026-03-05,38750,41450,37550,39050,462034,0.12536023054755052
2026-03-06,39150,46500,38400,43550,484614,0.11523687580025599
2026-03-09,40200,42300,39600,41900,249968,-0.03788748564867972
2026-03-10,44900,44900,40250,40250,321753,-0.039379474940334114
2026-03-11,40450,40700,38300,38500,327778,-0.04347826086956519
2026-03-12,38600,40800,38050,39500,290617,0.025974025974025983
2026-03-13,38300,39250,37350,38800,210613,-0.017721518987341756
2026-03-16,39150,39700,37100,37550,188302,-0.03221649484536082
2026-03-17,38300,40000,37900,38300,152567,0.01997336884154466
2026-03-18,39900,40600,39100,39950,168778,0.04308093994778073
2026-03-19,38550,41000,37950,38200,240636,-0.04380475594493116
2026-03-20,38900,39000,37150,37800,311536,-0.010471204188481686
2026-03-23,36150,36250,35000,35650,310437,-0.05687830687830686
2026-03-24,36500,37000,35150,35500,171231,-0.0042075736325385416
2026-03-25,37150,41950,36450,41600,454875,0.17183098591549295
2026-03-26,43000,44650,41050,41650,335405,0.0012019230769231282
2026-03-27,41550,42450,39850,41050,231504,-0.014405762304921965
2026-03-30,39700,43800,39000,41750,256450,0.01705237515225333
2026-03-31,39400,40950,31900,33950,870933,-0.18682634730538927
2026-04-01,33400,34550,32300,33450,406331,-0.014727540500736325
2026-04-02,34000,34450,28500,29900,599696,-0.10612855007473843
2026-04-03,30050,30300,28000,28600,332102,-0.04347826086956519
2026-04-06,28850,29500,27500,27800,178916,-0.027972027972028024
2026-04-07,25400,28950,25000,27650,416994,-0.0053956834532373765
2026-04-08,29900,31700,29100,30050,585346,0.08679927667269438
2026-04-09,36950,37100,27350,27800,1297426,-0.0748752079866889
2026-04-10,28400,28550,26550,27050,368461,-0.026978417266187105
2026-04-13,26300,27600,25600,26700,252671,-0.012939001848428888
2026-04-14,27100,27550,26650,26750,207185,0.001872659176029856
2026-04-15,27050,27050,26300,26550,305594,-0.00747663551401867
2026-04-16,26550,26700,25600,25650,301466,-0.03389830508474578
2026-04-17,25500,26000,24950,25750,235211,0.003898635477582957
2026-04-20,25600,26250,25100,25600,166998,-0.005825242718446644
2026-04-21,25700,25950,25000,25050,177801,-0.021484375
2026-04-22,24600,24800,22150,23250,551499,-0.07185628742514971
2026-04-23,22900,24550,22400,24250,402222,0.043010752688172005
2026-04-24,24000,24750,22650,24400,176906,0.006185567010309256
2026-04-27,24300,26050,24150,25350,271936,0.03893442622950816
2026-04-28,25050,25650,24700,25000,206351,-0.013806706114398382
2026-04-29,26850,27100,24750,25000,287715,0.0
2026-04-30,24900,25050,23700,23800,194205,-0.04800000000000004
2026-05-04,24200,24200,23150,23300,168715,-0.021008403361344574
2026-05-06,23100,23350,22350,22500,245397,-0.03433476394849788
2026-05-07,22000,22300,21150,21200,268222,-0.05777777777777782
2026-05-08,21800,22650,20800,21400,209829,0.009433962264151052
2026-05-11,20850,21100,19720,20100,458074,-0.06074766355140182
2026-05-12,19740,22150,19740,20300,467657,0.00995024875621886
2026-05-13,20500,20650,19260,19410,273065,-0.04384236453201973
2026-05-14,18950,19340,18570,19100,278354,-0.01597114889232354
2026-05-15,18900,19000,17700,18180,407228,-0.04816753926701567
2026-05-18,17300,18810,16700,18310,357713,0.007150715071507108
2026-05-19,19400,19420,17370,17950,336966,-0.01966138722009836
2026-05-20,17730,17730,16100,17040,249932,-0.0506963788300836
2026-05-21,17060,17780,16650,16660,219506,-0.02230046948356812
2026-05-22,16660,17800,16640,16890,343251,0.013805522208883536
2026-05-26,17300,18890,16870,16920,301580,0.001776198934280604
2026-05-27,16950,17600,16260,16300,242701,-0.03664302600472813
2026-05-28,16410,16430,15000,15850,256477,-0.027607361963190136
2026-05-29,15840,16040,14560,15020,314113,-0.052365930599369115
2026-06-01,14680,15110,14230,14560,292164,-0.030625832223701743
2026-06-02,13850,14290,12900,13850,294940,-0.04876373626373631
2026-06-04,13560,14390,13250,13760,220780,-0.006498194945848357
2026-06-05,13970,13970,13120,13200,229651,-0.04069767441860461
2026-06-08,12150,12470,11620,11870,299428,-0.10075757575757571
2026-06-09,11880,14045,11010,13330,497241,0.12299915754001689
