Date,Open,High,Low,Close,Volume,Change
2024-12-18,6420,6550,6270,6400,34190,0.009463722397476282
2024-12-19,6300,6350,6190,6190,32613,-0.03281250000000002
2024-12-20,6190,6310,6000,6060,40726,-0.021001615508885352
2024-12-23,6060,6310,6060,6270,19335,0.034653465346534684
2024-12-24,6300,6480,6150,6150,102673,-0.019138755980861233
2024-12-26,6180,6950,6180,6430,226985,0.04552845528455274
2024-12-27,6580,6580,6040,6230,66460,-0.031104199066874005
2024-12-30,6290,6880,6150,6800,191277,0.09149277688603541
2025-01-02,7270,8840,7120,8500,1880772,0.25
2025-01-03,8410,9340,8190,9080,1805612,0.06823529411764695
2025-01-06,9250,9250,8660,8690,548438,-0.04295154185022021
2025-01-07,8890,10940,8890,9270,8275261,0.06674338319907935
2025-01-08,9140,9340,8490,8490,559454,-0.08414239482200647
2025-01-09,8490,11030,7960,10610,9601086,0.2497055359246172
2025-01-10,10060,10150,9920,9920,628249,-0.06503298774740807
2025-01-13,10040,10320,10040,10210,307668,0.029233870967741993
2025-01-14,10200,10950,10200,10850,560634,0.06268364348677768
2025-01-15,10680,10850,9570,9720,856618,-0.10414746543778797
2025-01-16,10150,10870,10050,10870,1117795,0.11831275720164602
2025-01-17,10820,10840,10180,10470,500369,-0.03679852805887762
2025-01-20,10560,10600,9790,9950,467254,-0.049665711556829084
2025-01-21,10100,10420,9710,9880,373425,-0.007035175879396949
2025-01-22,10300,10340,9700,9850,362644,-0.0030364372469635637
2025-01-23,9850,9910,9470,9470,146005,-0.03857868020304567
2025-01-24,9420,10280,9280,10110,483681,0.06758183738120382
2025-01-31,9940,10810,9620,10610,717496,0.049455984174085144
2025-02-03,10220,10710,9900,10020,372690,-0.055607917059377954
2025-02-04,10160,10430,9820,10120,359460,0.009980039920159722
2025-02-05,10280,11610,10150,11610,2072517,0.1472332015810276
2025-02-06,12000,12000,10880,11180,1247153,-0.03703703703703709
2025-02-07,11180,11940,11100,11410,840398,0.020572450805008913
2025-02-10,11800,13050,11020,12350,2173441,0.08238387379491674
2025-02-11,12100,12100,11440,11440,559388,-0.0736842105263158
2025-02-12,11450,11700,10700,10700,352726,-0.06468531468531469
2025-02-13,10600,10870,10360,10670,242247,-0.002803738317757043
2025-02-14,10660,11030,10590,10710,222636,0.0037488284910964786
2025-02-17,10890,11600,10720,11600,479832,0.08309990662931832
2025-02-18,11790,12440,11230,11730,989849,0.011206896551724244
2025-02-19,12040,12280,11370,11600,338326,-0.011082693947144118
2025-02-20,11540,11900,10440,10830,310450,-0.06637931034482758
2025-02-21,10780,10960,10370,10470,187933,-0.03324099722991691
2025-02-24,10150,10300,9900,10150,122216,-0.030563514804202496
2025-02-25,10040,10400,9830,10080,109260,-0.006896551724137945
2025-02-26,9910,10240,9880,9950,107342,-0.012896825396825351
2025-02-27,9990,10280,9900,10040,72567,0.009045226130653283
2025-02-28,9940,9940,9110,9190,160350,-0.08466135458167334
2025-03-04,8850,9240,8740,9030,78474,-0.017410228509249226
2025-03-05,9010,9380,8970,9300,75315,0.029900332225913706
2025-03-06,9350,9580,8560,8680,138365,-0.06666666666666665
2025-03-07,8500,8730,8220,8360,95233,-0.03686635944700456
2025-03-10,8360,8720,8340,8520,57865,0.019138755980861344
2025-03-11,8300,8980,8020,8910,133924,0.045774647887323994
2025-03-12,8990,9790,8990,9250,327947,0.038159371492704874
2025-03-13,9320,9590,8950,8950,75945,-0.032432432432432434
2025-03-14,8970,9510,8970,9320,87662,0.04134078212290504
2025-03-17,9450,9450,9150,9260,62781,-0.006437768240343367
2025-03-18,9580,9580,9130,9350,101671,0.009719222462202914
2025-03-19,9350,9350,8720,8750,147654,-0.06417112299465244
2025-03-20,8800,8870,8590,8650,60320,-0.011428571428571455
2025-03-21,8500,8720,8330,8450,43014,-0.023121387283236983
2025-03-24,8690,8690,7980,8170,47696,-0.03313609467455625
2025-03-25,8270,8500,7910,7910,91453,-0.03182374541003674
2025-03-26,7910,8240,7910,8150,43900,0.03034134007585343
2025-03-27,8050,8160,7730,7790,75788,-0.04417177914110426
2025-03-28,7790,7790,7400,7400,47144,-0.05006418485237485
2025-03-31,7330,7530,7070,7340,40591,-0.008108108108108136
2025-04-01,7300,7550,7200,7310,39378,-0.004087193460490468
2025-04-02,7530,7680,7210,7380,63686,0.009575923392612928
2025-04-03,7180,7520,7140,7270,29724,-0.01490514905149054
2025-04-04,7210,7400,6890,7000,77018,-0.037138927097661645
2025-04-07,6990,6990,6430,6530,55040,-0.06714285714285717
2025-04-08,6600,6870,6470,6520,53614,-0.0015313935681470214
2025-04-09,6410,6680,6190,6230,56979,-0.04447852760736193
2025-04-10,6600,7100,6560,6950,69997,0.115569823434992
2025-04-11,6950,7350,6840,7320,56437,0.05323741007194238
2025-04-14,7400,7580,7270,7400,59043,0.010928961748633892
2025-04-15,7450,7750,7400,7640,72312,0.03243243243243232
2025-04-16,7980,7980,7320,7330,58933,-0.04057591623036649
2025-04-17,7320,7600,7220,7520,31549,0.02592087312414737
2025-04-18,7520,7550,7330,7470,17243,-0.0066489361702127825
2025-04-21,7470,7610,7350,7480,15649,0.0013386880856760541
2025-04-22,7380,7940,7320,7800,77564,0.04278074866310155
2025-04-23,7940,7990,7640,7720,25502,-0.01025641025641022
2025-04-24,7730,7920,7590,7600,21394,-0.015544041450777257
2025-04-25,7600,8050,7600,7770,39940,0.022368421052631593
2025-04-28,7770,7840,7450,7500,25835,-0.03474903474903479
2025-04-29,7500,7860,7400,7740,19492,0.03200000000000003
2025-04-30,7740,7740,7500,7510,16639,-0.029715762273901825
2025-05-02,7510,7550,7350,7380,17803,-0.017310252996005304
2025-05-07,7380,7560,7290,7520,24685,0.01897018970189701
2025-05-08,7530,7750,7480,7610,36670,0.01196808510638303
2025-05-09,7490,7590,7300,7460,30375,-0.019710906701708275
2025-05-12,7460,7600,7400,7550,38745,0.012064343163538771
2025-05-13,7550,7970,7550,7700,71449,0.019867549668874274
2025-05-14,7920,8000,7700,7940,51866,0.03116883116883118
2025-05-15,8140,8140,7630,7670,46548,-0.03400503778337527
2025-05-16,7840,7890,7350,7500,43249,-0.022164276401564487
2025-05-19,7500,7500,7060,7100,42155,-0.053333333333333344
2025-05-20,7110,7300,7110,7110,18142,0.0014084507042253502
2025-05-21,7110,7220,7010,7020,29493,-0.012658227848101222
2025-05-22,7040,7070,6440,6800,74446,-0.031339031339031376
2025-05-23,6820,6950,6610,6800,19104,0.0
2025-05-26,6800,7180,6610,7140,38405,0.050000000000000044
2025-05-27,7140,7140,6860,6930,24318,-0.02941176470588236
2025-05-28,7050,7140,6760,6940,22215,0.0014430014430013571
2025-05-29,6970,7190,6920,7000,22972,0.008645533141210304
2025-05-30,7100,7100,6830,7010,17919,0.0014285714285713347
2025-06-02,7100,7180,6880,6930,21321,-0.011412268188302432
2025-06-04,7000,7410,7000,7410,60913,0.06926406926406936
2025-06-05,7340,7470,7240,7450,27899,0.005398110661268607
2025-06-09,7680,7680,7240,7280,23089,-0.02281879194630876
2025-06-10,7280,7480,7190,7280,25913,0.0
2025-06-11,7280,7360,7260,7290,23148,0.0013736263736263687
2025-06-12,7250,7490,7190,7350,39642,0.008230452674897082
2025-06-13,7290,7310,6880,6950,65607,-0.05442176870748294
2025-06-16,6940,7010,6800,6910,39073,-0.0057553956834532904
2025-06-17,6910,7070,6800,6870,48507,-0.005788712011577379
2025-06-18,6900,6930,6700,6880,35919,0.0014556040756914523
2025-06-19,6930,7430,6820,7240,64161,0.05232558139534893
2025-06-20,7250,9410,7220,8190,3147761,0.1312154696132597
2025-06-23,8270,10190,8250,9890,4988046,0.2075702075702075
2025-06-24,10270,11100,9790,9910,1608736,0.002022244691607611
2025-06-25,10080,10160,9560,9930,541462,0.0020181634712410634
2025-06-26,9930,9990,9090,9300,368058,-0.06344410876132933
2025-06-27,10000,11150,9070,9240,4320104,-0.006451612903225823
2025-06-30,9600,10500,9600,9870,1134865,0.06818181818181812
2025-07-01,10190,12820,9990,11510,6790274,0.16616008105369806
2025-07-02,11510,11510,10900,11080,390569,-0.037358818418766315
2025-07-03,11190,11880,11190,11810,381235,0.06588447653429608
2025-07-04,12030,12140,11360,11360,282116,-0.03810330228619818
2025-07-07,11380,11970,10500,10590,663669,-0.06778169014084512
2025-07-08,10700,10800,10070,10300,341411,-0.02738432483474973
2025-07-09,10280,10920,10060,10700,430562,0.03883495145631066
2025-07-10,10690,10690,10230,10310,268860,-0.036448598130841114
2025-07-11,10330,10370,10030,10070,195315,-0.023278370514064006
2025-07-14,10080,10190,9750,9830,174292,-0.02383316782522349
2025-07-15,9830,12300,9720,12190,1925025,0.2400813835198372
2025-07-16,12260,13840,11860,12810,4152433,0.050861361771944225
2025-07-17,12780,13440,12410,12610,1195407,-0.015612802498048417
2025-07-18,12620,12750,12220,12390,475603,-0.017446471054718526
2025-07-21,12490,13370,12420,12740,1288985,0.02824858757062154
2025-07-22,12840,12870,11570,11700,774183,-0.08163265306122447
2025-07-23,11500,11700,11230,11380,339272,-0.027350427350427364
2025-07-24,11610,11690,10910,10950,364492,-0.03778558875219684
2025-07-25,11000,11450,10670,11070,334507,0.010958904109588996
2025-07-28,11070,11070,10410,10550,284751,-0.046973803071364006
2025-07-29,10550,12220,10480,11160,1390391,0.057819905213270184
2025-07-30,11170,11300,10620,10650,349723,-0.045698924731182755
2025-07-31,10760,10970,10600,10720,180331,0.00657276995305156
2025-08-01,10720,10730,10030,10130,213038,-0.0550373134328358
2025-08-04,10170,11470,10170,11210,658322,0.10661401776900292
2025-08-05,11230,11500,11080,11170,230273,-0.003568242640499597
2025-08-06,11170,11300,10870,10950,201088,-0.0196956132497762
2025-08-07,10900,11430,10600,11160,325613,0.019178082191780854
2025-08-08,11160,11230,10900,10950,144444,-0.018817204301075252
2025-08-11,10880,10940,10520,10600,186693,-0.03196347031963476
2025-08-12,10640,11120,10360,10380,252496,-0.02075471698113207
2025-08-13,10400,10530,10030,10280,121823,-0.009633911368015391
2025-08-14,10190,10510,10040,10140,138970,-0.013618677042801508
2025-08-18,10070,10250,9770,10120,105906,-0.0019723865877712132
2025-08-19,10120,10200,9770,9780,121985,-0.03359683794466406
2025-08-20,9280,9600,9000,9130,186502,-0.06646216768916158
2025-08-21,9200,9520,9010,9270,92030,0.01533406352683464
2025-08-22,9280,9950,9280,9740,213180,0.05070118662351675
2025-08-25,9890,11250,9800,11030,1171669,0.13244353182751545
2025-08-26,11010,11110,10620,10680,488902,-0.031731640979147824
2025-08-27,10730,10740,10180,10190,228559,-0.04588014981273403
2025-08-28,10400,10600,10060,10190,259174,0.0
2025-08-29,10220,10380,10090,10190,151734,0.0
2025-09-01,10750,13240,10430,13240,5501375,0.29931305201177616
2025-09-02,13910,14100,12610,13240,4529849,0.0
2025-09-03,13240,13310,12480,12730,1037677,-0.038519637462235634
2025-09-04,12670,13140,12520,13140,1169000,0.03220738413197166
2025-09-05,13200,13250,12640,13020,946171,-0.0091324200913242
2025-09-08,13310,13490,12770,12880,812421,-0.010752688172043001
2025-09-09,13040,13940,12850,13820,3202587,0.07298136645962727
2025-09-10,14700,15400,13700,13860,2692949,0.0028943560057888007
2025-09-11,13860,14230,13500,13710,850252,-0.010822510822510845
2025-09-12,13850,14400,13520,14150,961236,0.03209336250911754
2025-09-15,14500,14720,14020,14680,1236241,0.03745583038869249
2025-09-16,15100,15150,13600,13710,886666,-0.06607629427792916
2025-09-17,13720,14190,13070,13120,596090,-0.04303428154631661
2025-09-18,13380,13800,13230,13680,449416,0.04268292682926833
2025-09-19,13510,13960,13070,13650,569815,-0.002192982456140302
2025-09-22,13800,13980,13320,13350,342700,-0.02197802197802201
2025-09-23,13350,13380,13050,13100,244086,-0.01872659176029967
2025-09-24,12900,13810,12780,12820,398922,-0.021374045801526687
2025-09-25,13330,13520,12620,12780,336293,-0.0031201248049922414
2025-09-26,12780,13080,12200,12280,316144,-0.03912363067292646
2025-09-29,13200,15900,13100,14880,5226220,0.21172638436482094
2025-09-30,15200,15440,14530,14920,1428612,0.0026881720430107503
2025-10-01,14920,14970,13920,13950,755228,-0.06501340482573725
2025-10-02,14080,14180,13700,13750,441704,-0.014336917562724039
2025-10-10,13850,16940,13470,16080,3281657,0.16945454545454552
2025-10-13,15780,19890,15710,19120,4913613,0.18905472636815923
2025-10-14,19850,20000,17260,18260,2207535,-0.044979079497907914
2025-10-15,18810,23700,18300,23700,7127012,0.29791894852135825
2025-10-16,23300,24250,21000,23050,2838931,-0.02742616033755274
2025-10-17,22200,24450,21500,23650,2406490,0.026030368763557465
2025-10-20,23650,26900,23450,24600,2567140,0.04016913319238902
2025-10-21,24750,25500,23200,23600,1140679,-0.04065040650406504
2025-10-22,23600,25700,22900,24650,1526326,0.044491525423728806
2025-10-23,23800,24100,22500,22950,695886,-0.06896551724137934
2025-10-24,23000,24950,22600,23550,697686,0.02614379084967311
2025-10-27,23700,23850,22500,22800,514445,-0.031847133757961776
2025-10-28,22950,23600,22500,23100,277835,0.013157894736842035
2025-10-29,23300,25400,23300,24750,780817,0.0714285714285714
2025-10-30,24800,26050,23800,26050,561992,0.05252525252525242
2025-10-31,27400,28050,26250,26650,656718,0.02303262955854124
2025-11-03,27100,31950,26000,29300,1079240,0.09943714821763594
2025-11-04,28800,31000,27750,30350,514435,0.03583617747440271
2025-11-05,29250,35900,28200,34850,1555284,0.1482701812191103
2025-11-06,34850,35150,31300,33350,681159,-0.04304160688665715
2025-11-07,30950,33350,30150,32150,599222,-0.0359820089955023
2025-11-10,33250,33300,29000,30750,513505,-0.043545878693623585
2025-11-11,31200,31850,27300,27650,878693,-0.10081300813008132
2025-11-12,27700,28500,26900,27950,412979,0.010849909584086825
2025-11-13,27950,28500,26300,28050,479024,0.003577817531305927
2025-11-14,27000,27300,24950,25200,607902,-0.10160427807486627
2025-11-17,25550,25750,24100,24550,505146,-0.025793650793650813
2025-11-18,24350,24500,20950,21400,1314615,-0.1283095723014257
2025-11-19,22900,23100,20600,21750,1008534,0.016355140186915973
2025-11-20,22300,23400,22150,22500,486220,0.034482758620689724
2025-11-21,20750,22050,20650,21450,338190,-0.046666666666666634
2025-11-24,22050,22050,20350,21300,357762,-0.006993006993006978
2025-11-25,21650,21800,19920,20250,482873,-0.04929577464788737
2025-11-26,20450,21100,19890,20850,336376,0.029629629629629672
2025-11-27,20850,22850,20350,22750,860921,0.09112709832134303
2025-11-28,22800,24350,22550,24200,816057,0.06373626373626373
2025-12-01,24700,25350,22600,22800,798029,-0.05785123966942152
2025-12-02,23400,24500,22600,24200,469243,0.06140350877192979
2025-12-03,24350,26300,23500,25300,757360,0.045454545454545414
2025-12-04,26450,28300,25500,25700,1250876,0.015810276679841806
2025-12-05,25650,25700,23400,23800,812313,-0.07392996108949412
2025-12-08,24500,27900,24100,26600,1660796,0.11764705882352944
2025-12-09,26600,26650,24650,26350,487010,-0.009398496240601517
2025-12-10,26350,26350,25100,26100,284580,-0.009487666034155628
2025-12-11,26100,26500,25150,25350,275332,-0.028735632183908066
2025-12-12,25350,26850,24550,26400,374932,0.041420118343195256
2025-12-15,25800,27600,25300,26900,530387,0.018939393939394034
2025-12-16,27100,29350,26100,26700,686961,-0.0074349442379182396
2025-12-17,27600,28450,25000,25950,383493,-0.028089887640449396
2025-12-18,24500,26650,24500,25650,257901,-0.011560693641618491
2025-12-19,25850,26250,24500,25950,266452,0.011695906432748648
2025-12-22,26100,27500,25350,27250,426043,0.050096339113680166
2025-12-23,27600,28750,26500,28100,541364,0.031192660550458662
2025-12-24,28300,28700,27350,28150,387295,0.001779359430605032
2025-12-26,28600,28600,27750,28100,253453,-0.001776198934280604
2025-12-29,28700,30500,28000,28850,515939,0.026690391459074814
2025-12-30,28950,29000,26500,27100,429624,-0.060658578856152556
2026-01-02,27100,27150,25600,26100,323464,-0.03690036900369009
2026-01-05,25900,25950,24400,24750,265225,-0.051724137931034475
2026-01-06,25500,26250,23000,23050,310387,-0.06868686868686869
2026-01-07,23550,24300,22300,24150,235515,0.04772234273318876
2026-01-08,25200,25250,23250,23250,188220,-0.037267080745341574
2026-01-09,23850,23900,22650,23350,132095,0.004301075268817289
2026-01-12,23800,25850,23800,25050,394903,0.07280513918629561
2026-01-13,26550,26600,24900,26300,264773,0.04990019960079839
2026-01-14,30000,32950,29000,30750,1847690,0.16920152091254748
2026-01-15,29600,31600,29250,31000,630688,0.008130081300812941
2026-01-16,31800,32450,29100,29450,662914,-0.050000000000000044
2026-01-19,32050,33500,31350,32300,971221,0.09677419354838701
2026-01-20,36400,36500,32250,34350,885115,0.06346749226006199
2026-01-21,32700,42950,32300,40450,1910430,0.1775836972343523
2026-01-22,44700,45300,37900,39150,963986,-0.03213844252163167
2026-01-23,39150,40750,35550,35750,520645,-0.08684546615581101
2026-01-26,34100,37400,33700,36900,546809,0.032167832167832255
2026-01-27,36550,36950,34800,35050,318112,-0.050135501355013545
2026-01-28,35250,36600,34500,35100,374900,0.0014265335235377208
2026-01-29,36350,37800,35250,36400,374237,0.03703703703703698
2026-01-30,37450,37500,34550,35250,286916,-0.03159340659340659
2026-02-02,34000,34650,31900,32250,218552,-0.08510638297872342
2026-02-03,33400,37100,32700,35450,337362,0.09922480620155039
2026-02-04,35700,37200,34600,35450,192185,0.0
2026-02-05,34250,34350,32050,32700,139628,-0.077574047954866
2026-02-06,30700,31600,29500,30300,137135,-0.07339449541284404
2026-02-09,31950,32300,31200,32100,85243,0.05940594059405946
2026-02-10,33550,33950,31550,31850,99834,-0.007788161993769416
2026-02-11,31900,32300,30600,31550,78695,-0.009419152276295084
2026-02-12,31650,31800,30300,30500,102563,-0.033280507131537296
2026-02-13,30000,31400,29300,30950,106953,0.014754098360655776
2026-02-19,34250,34650,32650,33950,192484,0.0969305331179322
2026-02-20,33800,34450,32800,33900,121073,-0.0014727540500736325
2026-02-23,33400,38550,33050,34600,503505,0.020648967551622377
2026-02-24,35800,36300,34150,35200,172311,0.01734104046242768
2026-02-25,35500,38500,34500,35700,483975,0.014204545454545414
2026-02-26,35900,36000,34500,34700,130781,-0.02801120448179273
2026-02-27,34000,34250,33100,33350,118882,-0.0389048991354467
2026-03-03,31400,33350,30200,30200,185071,-0.09445277361319337
2026-03-04,27400,28600,22850,23650,257423,-0.2168874172185431
2026-03-05,26750,29050,26600,28450,157283,0.2029598308668077
2026-03-06,27800,29450,26500,28300,133387,-0.005272407732864637
2026-03-09,26000,26300,23450,25300,106376,-0.10600706713780916
2026-03-10,27000,27050,25500,25800,162133,0.01976284584980248
2026-03-11,27700,28150,25800,26500,135495,0.027131782945736482
2026-03-12,26300,26950,25850,26000,106164,-0.018867924528301883
2026-03-13,25050,26150,24550,26000,93603,0.0
2026-03-16,25900,25900,24450,24600,102013,-0.05384615384615388
2026-03-17,25300,25800,24650,24700,73265,0.004065040650406582
2026-03-18,26000,26000,24600,25000,94265,0.012145748987854255
2026-03-19,24200,24250,23650,23750,97745,-0.050000000000000044
2026-03-20,24000,24200,23500,24000,53495,0.010526315789473717
2026-03-23,23400,23400,21700,22200,128631,-0.07499999999999996
2026-03-24,22900,23200,21500,22950,95093,0.03378378378378377
2026-03-25,23900,24050,23100,23400,94856,0.019607843137254832
2026-03-26,23750,23850,22050,22200,68092,-0.05128205128205132
2026-03-27,21200,22500,21000,22500,62397,0.013513513513513598
2026-03-30,21000,21650,20700,21500,43914,-0.0444444444444444
2026-03-31,21450,21600,20300,20600,57756,-0.041860465116279055
2026-04-01,21250,22950,21250,22800,68358,0.10679611650485432
2026-04-02,24650,24650,21300,21600,131996,-0.052631578947368474
2026-04-03,22150,22500,21150,21800,40926,0.0092592592592593
2026-04-06,21850,22050,20900,21350,36871,-0.020642201834862428
2026-04-07,21550,22150,20800,21050,38471,-0.014051522248243575
2026-04-08,22000,23000,21800,23000,64189,0.09263657957244664
2026-04-09,23300,23300,22250,22550,40706,-0.019565217391304346
2026-04-10,23400,23500,22550,22850,25298,0.013303769401330268
2026-04-13,22050,22200,21550,21900,43811,-0.04157549234135671
2026-04-14,22300,23350,22200,22950,52894,0.047945205479452024
2026-04-15,24250,24250,23450,23600,71685,0.028322440087146017
2026-04-16,24000,24250,23550,23800,46068,0.008474576271186418
2026-04-17,24700,24750,23750,23900,54003,0.004201680672268893
2026-04-20,23500,24150,23250,23300,44119,-0.025104602510460206
2026-04-21,23900,23900,23300,23700,39542,0.01716738197424883
2026-04-22,23400,23450,22800,23450,37769,-0.010548523206751037
2026-04-23,23800,24100,22900,23250,57678,-0.008528784648187626
2026-04-24,23350,24350,22900,23900,84969,0.027956989247311936
2026-04-27,24400,25450,23900,24900,134686,0.04184100418410042
2026-04-28,26150,27300,25000,25650,262651,0.030120481927710774
2026-04-29,26600,26700,25350,25800,112219,0.005847953216374213
2026-04-30,27000,27200,25700,25900,109778,0.003875968992248069
2026-05-04,26500,26600,25200,25400,72298,-0.019305019305019266
2026-05-06,24950,25050,23700,24500,85180,-0.03543307086614178
2026-05-07,25000,25050,23800,24550,76438,0.0020408163265306367
2026-05-08,25100,26000,24900,25900,150983,0.054989816700611094
2026-05-11,25800,26100,24200,25400,133473,-0.019305019305019266
2026-05-12,26300,26900,22000,24100,228417,-0.051181102362204745
2026-05-13,24100,24500,23050,23700,83614,-0.016597510373444035
2026-05-14,24450,24500,22850,23050,56972,-0.02742616033755274
2026-05-15,23600,24450,21200,21800,104558,-0.05422993492407813
2026-05-18,21500,21500,20000,21200,77274,-0.02752293577981646
2026-05-19,21200,21200,19200,19340,84137,-0.08773584905660381
2026-05-20,19450,19490,17840,18240,69368,-0.056876938986556325
2026-05-21,18930,20800,18930,20550,66132,0.1266447368421053
2026-05-22,21500,21500,20000,20800,51514,0.012165450121654597
2026-05-26,21700,21700,20700,20800,53107,0.0
2026-05-27,20800,20850,19400,19460,70474,-0.06442307692307692
2026-05-28,19920,20250,17950,19030,65271,-0.022096608427543685
2026-05-29,19500,19540,17610,17750,85205,-0.06726221755123485
2026-06-01,17470,18680,17000,17160,100506,-0.03323943661971829
2026-06-02,17380,17680,16000,16470,93149,-0.04020979020979021
2026-06-04,16450,18150,16080,17570,63478,0.06678809957498477
2026-06-05,17570,17570,15590,16220,59445,-0.07683551508252706
2026-06-08,13940,15290,13200,14480,55884,-0.10727496917385948
2026-06-09,14510,15300,14100,15170,43861,0.047651933701657434
2026-06-10,14990,15490,14100,14730,39667,-0.029004614370467974
2026-06-11,13820,14990,13700,14900,50690,0.011541072640868899
